Date,SP500,SP500_%Change
2004/8/23,1095.68,-0.243091911
2004/8/24,1096.19,0.046546437
2004/8/25,1104.96,0.800043788
2004/8/26,1105.09,0.011765132
2004/8/27,1107.77,0.242514184
2004/8/30,1099.15,-0.778139867
2004/8/31,1104.24,0.463085111
2004/9/1,1105.91,0.151235239
2004/9/2,1118.31,1.121248565
2004/9/3,1113.63,-0.418488612
2004/9/7,1121.3,0.68873863
2004/9/8,1116.27,-0.448586462
2004/9/9,1118.38,0.189022369
2004/9/10,1123.92,0.495359359
2004/9/13,1125.82,0.169051178
2004/9/14,1128.33,0.222948606
2004/9/15,1120.37,-0.705467372
2004/9/16,1123.5,0.279371993
2004/9/17,1128.55,0.449488206
2004/9/20,1122.2,-0.562668911
2004/9/21,1129.3,0.632685796
2004/9/22,1113.56,-1.39378376
2004/9/23,1108.36,-0.466970796
2004/9/24,1110.11,0.157890938
2004/9/27,1103.52,-0.593634865
2004/9/28,1110.06,0.592648978
2004/9/29,1114.8,0.427003946
2004/9/30,1114.58,-0.019734482
2004/10/1,1131.5,1.518060615
2004/10/4,1135.17,0.32434821
2004/10/5,1134.48,-0.060783847
2004/10/6,1142.05,0.66726606
2004/10/7,1130.65,-0.998204982
2004/10/8,1122.14,-0.752664397
2004/10/11,1124.39,0.20050974
2004/10/12,1121.84,-0.226789637
2004/10/13,1113.65,-0.730050631
2004/10/14,1103.29,-0.930274323
2004/10/15,1108.2,0.445032584
2004/10/18,1114.02,0.525175961
2004/10/19,1103.23,-0.968564299
2004/10/20,1103.66,0.03897646
2004/10/21,1106.49,0.256419549
2004/10/22,1095.73,-0.972444396
2004/10/25,1094.81,-0.08396229
2004/10/26,1111.09,1.487016012
2004/10/27,1125.4,1.287924471
2004/10/28,1127.44,0.181268882
2004/10/29,1130.2,0.244802384
2004/11/1,1130.51,0.027428774
2004/11/2,1130.55,0.003538226
2004/11/3,1143.2,1.118924417
2004/11/4,1161.67,1.615640308
2004/11/5,1166.17,0.38737335
2004/11/8,1164.89,-0.109761013
2004/11/9,1164.08,-0.069534462
2004/11/10,1162.91,-0.100508556
2004/11/11,1173.48,0.908926744
2004/11/12,1184.17,0.910965675
2004/11/15,1183.82,-0.029556567
2004/11/16,1175.43,-0.70872261
2004/11/17,1181.94,0.553839871
2004/11/18,1183.55,0.136216728
2004/11/19,1170.34,-1.116133666
2004/11/22,1177.24,0.589572261
2004/11/23,1176.94,-0.025483334
2004/11/24,1181.76,0.409536595
2004/11/26,1182.65,0.0753114
2004/11/29,1178.57,-0.344987951
2004/11/30,1173.82,-0.403030792
2004/12/1,1191.37,1.495118502
2004/12/2,1190.33,-0.087294459
2004/12/3,1191.17,0.070568666
2004/12/6,1190.25,-0.077234987
2004/12/7,1177.08,-1.106490233
2004/12/8,1182.81,0.486797839
2004/12/9,1189.24,0.5436207
2004/12/10,1188,-0.104268272
2004/12/13,1198.68,0.898989899
2004/12/14,1203.38,0.392097974
2004/12/15,1205.72,0.194452293
2004/12/16,1203.21,-0.208174369
2004/12/17,1194.22,-0.747167992
2004/12/20,1194.65,0.036006766
2004/12/21,1205.46,0.904867534
2004/12/22,1209.57,0.340948683
2004/12/23,1210.13,0.046297445
2004/12/27,1204.92,-0.430532257
2004/12/28,1213.54,0.715400193
2004/12/29,1213.45,-0.007416319
2004/12/30,1213.55,0.008240966
2004/12/31,1211.92,-0.134316674
2005/1/3,1202.08,-0.811934781
2005/1/4,1188.05,-1.167143618
2005/1/5,1183.74,-0.362779344
2005/1/6,1187.89,0.350583743
2005/1/7,1186.19,-0.143110894
2005/1/10,1190.24,0.341429282
2005/1/11,1182.99,-0.60912085
2005/1/12,1187.7,0.398143687
2005/1/13,1177.45,-0.863012545
2005/1/14,1184.52,0.600450125
2005/1/18,1195.98,0.967480498
2005/1/19,1184.63,-0.949012525
2005/1/20,1175.41,-0.778302086
2005/1/21,1167.87,-0.641478293
2005/1/24,1163.75,-0.352778991
2005/1/25,1168.41,0.400429646
2005/1/26,1174.07,0.484418997
2005/1/27,1174.55,0.040883423
2005/1/28,1171.36,-0.271593376
2005/1/31,1181.27,0.846025133
2005/2/1,1189.41,0.689088862
2005/2/2,1193.19,0.317804626
2005/2/3,1189.89,-0.276569532
2005/2/4,1203.03,1.104303759
2005/2/7,1201.72,-0.108891715
2005/2/8,1202.3,0.048264155
2005/2/9,1191.99,-0.857523081
2005/2/10,1197.01,0.421144473
2005/2/11,1205.3,0.692558959
2005/2/14,1206.14,0.069692193
2005/2/15,1210.13,0.330807369
2005/2/16,1210.34,0.017353507
2005/2/17,1200.75,-0.792339343
2005/2/18,1201.59,0.069956277
2005/2/22,1184.16,-1.450577984
2005/2/23,1190.8,0.560735036
2005/2/24,1200.2,0.789385287
2005/2/25,1211.37,0.93067822
2005/2/28,1203.6,-0.641422522
2005/3/1,1210.41,0.565802592
2005/3/2,1210.08,-0.027263489
2005/3/3,1210.47,0.032229274
2005/3/4,1222.13,0.963262204
2005/3/7,1225.31,0.260201452
2005/3/8,1219.43,-0.479878561
2005/3/9,1207.01,-1.018508647
2005/3/10,1209.25,0.185582555
2005/3/11,1200.08,-0.758321274
2005/3/14,1206.83,0.562462502
2005/3/15,1197.75,-0.752384346
2005/3/16,1188.07,-0.808182008
2005/3/17,1190.21,0.180124067
2005/3/18,1189.65,-0.04705052
2005/3/21,1183.79,-0.492581852
2005/3/22,1171.71,-1.020451262
2005/3/23,1172.53,0.069983187
2005/3/24,1171.42,-0.094667087
2005/3/28,1174.28,0.244148128
2005/3/29,1165.36,-0.759614402
2005/3/30,1181.41,1.377256813
2005/3/31,1180.59,-0.069408588
2005/4/1,1172.92,-0.649675162
2005/4/4,1176.12,0.272823381
2005/4/5,1181.39,0.448083529
2005/4/6,1184.07,0.226851421
2005/4/7,1191.14,0.597093077
2005/4/8,1181.2,-0.834494686
2005/4/11,1181.21,0.000846597
2005/4/12,1187.76,0.554516132
2005/4/13,1173.79,-1.176163535
2005/4/14,1162.05,-1.000178908
2005/4/15,1142.62,-1.672045093
2005/4/18,1145.98,0.294061018
2005/4/19,1152.78,0.593378593
2005/4/20,1137.5,-1.325491421
2005/4/21,1159.95,1.973626374
2005/4/22,1152.12,-0.675029096
2005/4/25,1162.1,0.866229212
2005/4/26,1151.74,-0.891489545
2005/4/27,1156.38,0.402868703
2005/4/28,1143.22,-1.13803421
2005/4/29,1156.85,1.192246462
2005/5/2,1162.16,0.459005057
2005/5/3,1161.17,-0.085186205
2005/5/4,1175.65,1.247018094
2005/5/5,1172.63,-0.256879173
2005/5/6,1171.35,-0.109156341
2005/5/9,1178.84,0.639433133
2005/5/10,1166.22,-1.070543925
2005/5/11,1171.11,0.41930339
2005/5/12,1159.36,-1.003321635
2005/5/13,1154.05,-0.458011317
2005/5/16,1165.69,1.00862181
2005/5/17,1173.8,0.695725279
2005/5/18,1185.56,1.001874255
2005/5/19,1191.08,0.465602753
2005/5/20,1189.28,-0.15112335
2005/5/23,1193.86,0.385106955
2005/5/24,1194.07,0.017590002
2005/5/25,1190.01,-0.340013567
2005/5/26,1197.63,0.640330754
2005/5/27,1198.78,0.096022979
2005/5/31,1191.5,-0.607284072
2005/6/1,1202.27,0.903902644
2005/6/2,1204.29,0.168015504
2005/6/3,1196.02,-0.686711672
2005/6/6,1197.51,0.124579857
2005/6/7,1197.26,-0.020876652
2005/6/8,1194.67,-0.216327281
2005/6/9,1200.93,0.523994074
2005/6/10,1198.11,-0.234818016
2005/6/13,1200.82,0.226189582
2005/6/14,1203.91,0.257324162
2005/6/15,1206.58,0.221777375
2005/6/16,1210.96,0.363009498
2005/6/17,1216.96,0.495474665
2005/6/20,1216.1,-0.070667894
2005/6/21,1213.61,-0.204752899
2005/6/22,1213.88,0.022247674
2005/6/23,1200.73,-1.083303127
2005/6/24,1191.57,-0.762869255
2005/6/27,1190.69,-0.073852145
2005/6/28,1201.57,0.913755889
2005/6/29,1199.85,-0.143146051
2005/6/30,1191.33,-0.710088761
2005/7/1,1194.44,0.261052773
2005/7/5,1204.99,0.8832591
2005/7/6,1194.94,-0.834031818
2005/7/7,1197.87,0.245200596
2005/7/8,1211.86,1.167906367
2005/7/11,1219.44,0.625484792
2005/7/12,1222.21,0.227153447
2005/7/13,1223.29,0.08836452
2005/7/14,1226.5,0.262407115
2005/7/15,1227.92,0.1157766
2005/7/18,1221.13,-0.55296762
2005/7/19,1229.35,0.673147003
2005/7/20,1235.2,0.475861227
2005/7/21,1227.04,-0.660621762
2005/7/22,1233.68,0.541139653
2005/7/25,1229.03,-0.376921082
2005/7/26,1231.16,0.173307405
2005/7/27,1236.79,0.45729231
2005/7/28,1243.72,0.560321477
2005/7/29,1234.18,-0.767053678
2005/8/1,1235.35,0.094799786
2005/8/2,1244.12,0.709920266
2005/8/3,1245.05,0.074751632
2005/8/4,1235.86,-0.738122967
2005/8/5,1226.42,-0.763840564
2005/8/8,1223.13,-0.268260465
2005/8/9,1231.38,0.674499031
2005/8/10,1229.13,-0.182721824
2005/8/11,1237.81,0.706190558
2005/8/12,1230.39,-0.599445795
2005/8/15,1233.87,0.282837149
2005/8/16,1219.34,-1.177595695
2005/8/17,1220.24,0.073810422
2005/8/18,1219.02,-0.099980332
2005/8/19,1219.71,0.056602845
2005/8/22,1221.73,0.165613138
2005/8/23,1217.57,-0.340500765
2005/8/24,1209.59,-0.655403796
2005/8/25,1212.4,0.232310122
2005/8/26,1205.1,-0.602111514
2005/8/29,1212.28,0.595801178
2005/8/30,1208.41,-0.31923318
2005/8/31,1220.33,0.986420172
2005/9/1,1221.59,0.10325076
2005/9/2,1218.02,-0.292242078
2005/9/6,1233.39,1.261884041
2005/9/7,1236.36,0.240799747
2005/9/8,1231.67,-0.379339351
2005/9/9,1241.48,0.796479577
2005/9/12,1240.56,-0.0741051
2005/9/13,1231.2,-0.754497969
2005/9/14,1227.16,-0.328135153
2005/9/15,1227.73,0.046448711
2005/9/16,1237.91,0.829172538
2005/9/19,1231.02,-0.556583273
2005/9/20,1221.35,-0.785527449
2005/9/21,1210.2,-0.912924223
2005/9/22,1214.62,0.365228888
2005/9/23,1215.29,0.055161285
2005/9/26,1215.63,0.027976861
2005/9/27,1215.66,0.002467856
2005/9/28,1216.89,0.101179606
2005/9/29,1227.68,0.886686553
2005/9/30,1228.81,0.092043529
2005/10/3,1226.7,-0.171710842
2005/10/4,1214.47,-0.996983778
2005/10/5,1196.39,-1.488715242
2005/10/6,1191.49,-0.409565443
2005/10/7,1195.9,0.370124802
2005/10/10,1187.33,-0.716615102
2005/10/11,1184.87,-0.207187555
2005/10/12,1177.68,-0.606817626
2005/10/13,1176.84,-0.071326676
2005/10/14,1186.57,0.826790388
2005/10/17,1190.1,0.297496144
2005/10/18,1178.14,-1.004957567
2005/10/19,1195.76,1.495577775
2005/10/20,1177.8,-1.50197364
2005/10/21,1179.59,0.151978265
2005/10/24,1199.38,1.677701574
2005/10/25,1196.54,-0.236789008
2005/10/26,1191.38,-0.431243419
2005/10/27,1178.9,-1.047524719
2005/10/28,1198.41,1.654932564
2005/10/31,1207.01,0.71761751
2005/11/1,1202.76,-0.352109759
2005/11/2,1214.76,0.997705278
2005/11/3,1219.94,0.42642168
2005/11/4,1220.14,0.016394249
2005/11/7,1222.81,0.218827348
2005/11/8,1218.59,-0.345106762
2005/11/9,1220.65,0.169047834
2005/11/10,1230.96,0.844631958
2005/11/11,1234.71,0.304640281
2005/11/14,1233.76,-0.076941144
2005/11/15,1229.01,-0.385001945
2005/11/16,1231.21,0.179005867
2005/11/17,1242.8,0.941350379
2005/11/18,1248.27,0.440135179
2005/11/21,1254.85,0.527129547
2005/11/22,1261.23,0.508427302
2005/11/23,1265.61,0.347280036
2005/11/25,1268.25,0.208595065
2005/11/28,1257.46,-0.850778632
2005/11/29,1257.48,0.001590508
2005/11/30,1249.48,-0.636193021
2005/12/1,1264.67,1.215705734
2005/12/2,1265.08,0.032419524
2005/12/5,1262.09,-0.236348689
2005/12/6,1263.7,0.12756618
2005/12/7,1257.37,-0.500910026
2005/12/8,1255.84,-0.12168256
2005/12/9,1259.37,0.281086763
2005/12/12,1260.43,0.084169069
2005/12/13,1267.43,0.555366026
2005/12/14,1272.74,0.418958049
2005/12/15,1270.94,-0.141427157
2005/12/16,1267.32,-0.284828552
2005/12/19,1259.92,-0.583909352
2005/12/20,1259.62,-0.023811036
2005/12/21,1262.8,0.25245709
2005/12/22,1268.12,0.421286031
2005/12/23,1268.66,0.042582721
2005/12/27,1256.54,-0.955338704
2005/12/28,1258.17,0.129721298
2005/12/29,1254.42,-0.298051933
2005/12/30,1248.29,-0.488672056
2006/1/3,1268.8,1.643047689
2006/1/4,1273.46,0.367276166
2006/1/5,1273.48,0.001570524
2006/1/6,1285.45,0.93994409
2006/1/9,1290.15,0.365630713
2006/1/10,1289.69,-0.035654769
2006/1/11,1294.18,0.348145678
2006/1/12,1286.06,-0.627424315
2006/1/13,1287.61,0.120523148
2006/1/17,1282.93,-0.363464092
2006/1/18,1277.93,-0.389732877
2006/1/19,1285.04,0.556368502
2006/1/20,1261.48,-1.833405964
2006/1/23,1263.83,0.186289121
2006/1/24,1266.86,0.239747434
2006/1/25,1264.68,-0.172078998
2006/1/26,1273.83,0.723503179
2006/1/27,1283.72,0.776398735
2006/1/30,1285.2,0.115289939
2006/1/31,1280.09,-0.397603486
2006/2/1,1282.46,0.185143232
2006/2/2,1270.84,-0.906071145
2006/2/3,1264.03,-0.535866041
2006/2/6,1265.02,0.078320926
2006/2/7,1254.78,-0.809473368
2006/2/8,1265.65,0.866287317
2006/2/9,1263.78,-0.147750168
2006/2/10,1266.99,0.253999905
2006/2/13,1262.86,-0.325969424
2006/2/14,1275.53,1.003278273
2006/2/15,1280,0.350442561
2006/2/16,1289.38,0.7328125
2006/2/17,1287.24,-0.165971242
2006/2/21,1283.03,-0.327056338
2006/2/22,1292.67,0.751346422
2006/2/23,1287.79,-0.377513209
2006/2/24,1289.43,0.127349956
2006/2/27,1294.12,0.363726608
2006/2/28,1280.66,-1.040089018
2006/3/1,1291.24,0.826136523
2006/3/2,1289.14,-0.162634367
2006/3/3,1287.23,-0.148160789
2006/3/6,1278.26,-0.696845164
2006/3/7,1275.88,-0.186190603
2006/3/8,1278.47,0.202997147
2006/3/9,1272.23,-0.488083412
2006/3/10,1281.58,0.734930005
2006/3/13,1284.13,0.198973143
2006/3/14,1297.48,1.039614369
2006/3/15,1303.02,0.426981533
2006/3/16,1305.33,0.177280472
2006/3/17,1307.25,0.147089242
2006/3/20,1305.08,-0.165997323
2006/3/21,1297.23,-0.601495694
2006/3/22,1305.04,0.602052065
2006/3/23,1301.67,-0.258229633
2006/3/24,1302.95,0.098335216
2006/3/27,1301.61,-0.102843547
2006/3/28,1293.22,-0.64458632
2006/3/29,1302.89,0.747745936
2006/3/30,1300.25,-0.202626469
2006/3/31,1294.83,-0.416842915
2006/4/3,1297.81,0.230146042
2006/4/4,1305.94,0.626439926
2006/4/5,1311.56,0.430341363
2006/4/6,1309.04,-0.192137607
2006/4/7,1295.5,-1.03434578
2006/4/10,1296.61,0.085681204
2006/4/11,1286.58,-0.773555657
2006/4/12,1288.13,0.120474436
2006/4/13,1289.12,0.076855597
2006/4/17,1285.33,-0.293999007
2006/4/18,1307.65,1.736519026
2006/4/19,1309.93,0.174358582
2006/4/20,1311.46,0.116800134
2006/4/21,1311.28,-0.013725161
2006/4/24,1308.11,-0.241748521
2006/4/25,1301.74,-0.486962106
2006/4/26,1305.41,0.281930339
2006/4/27,1309.72,0.330164469
2006/4/28,1310.61,0.067953456
2006/5/1,1305.19,-0.41354789
2006/5/2,1313.21,0.614469924
2006/5/3,1307.85,-0.408160157
2006/5/4,1312.25,0.336430019
2006/5/5,1325.76,1.029529434
2006/5/8,1324.66,-0.082971277
2006/5/9,1325.14,0.036235713
2006/5/10,1322.85,-0.172811929
2006/5/11,1305.92,-1.279812526
2006/5/12,1291.24,-1.124111737
2006/5/15,1294.5,0.252470493
2006/5/16,1292.08,-0.186944766
2006/5/17,1270.32,-1.684106247
2006/5/18,1261.81,-0.669909944
2006/5/19,1267.03,0.413691443
2006/5/22,1262.07,-0.391466658
2006/5/23,1256.58,-0.434999643
2006/5/24,1258.57,0.158366359
2006/5/25,1272.88,1.137004696
2006/5/26,1280.16,0.571931368
2006/5/30,1259.84,-1.587301587
2006/5/31,1270.09,0.813595377
2006/6/1,1285.71,1.229834106
2006/6/2,1288.22,0.195222873
2006/6/5,1265.29,-1.77997547
2006/6/6,1263.85,-0.113807902
2006/6/7,1256.15,-0.609249515
2006/6/8,1257.93,0.141702822
2006/6/9,1252.3,-0.447560675
2006/6/12,1236.4,-1.269663819
2006/6/13,1223.69,-1.027984471
2006/6/14,1230.04,0.518922276
2006/6/15,1256.16,2.123508179
2006/6/16,1251.54,-0.367787543
2006/6/19,1240.14,-0.910877799
2006/6/20,1240.12,-0.001612721
2006/6/21,1252.21,0.974905654
2006/6/22,1245.6,-0.527866732
2006/6/23,1244.5,-0.088310854
2006/6/26,1250.56,0.486942547
2006/6/27,1239.2,-0.90839304
2006/6/28,1246,0.548741123
2006/6/29,1272.87,2.156500803
2006/6/30,1270.2,-0.209762191
2006/7/3,1280.19,0.786490316
2006/7/5,1270.91,-0.724892399
2006/7/6,1274.08,0.249427576
2006/7/7,1265.48,-0.67499686
2006/7/10,1267.34,0.146979802
2006/7/11,1272.52,0.408730096
2006/7/12,1258.6,-1.093892434
2006/7/13,1242.29,-1.295884316
2006/7/14,1236.2,-0.4902237
2006/7/17,1234.49,-0.138327132
2006/7/18,1236.86,0.191982114
2006/7/19,1259.81,1.855505069
2006/7/20,1249.13,-0.847746882
2006/7/21,1240.29,-0.707692554
2006/7/24,1260.91,1.662514412
2006/7/25,1268.88,0.632083178
2006/7/26,1268.4,-0.037828636
2006/7/27,1263.2,-0.409965311
2006/7/28,1278.55,1.215167828
2006/7/31,1276.66,-0.147823707
2006/8/1,1270.92,-0.449610703
2006/8/2,1278.55,0.600352501
2006/8/3,1280.27,0.134527394
2006/8/4,1279.36,-0.071078757
2006/8/7,1275.77,-0.280609055
2006/8/8,1271.48,-0.336267509
2006/8/9,1265.95,-0.434926228
2006/8/10,1271.81,0.462893479
2006/8/11,1266.74,-0.398644452
2006/8/14,1268.21,0.116045913
2006/8/15,1285.58,1.369646983
2006/8/16,1295.43,0.766191136
2006/8/17,1297.48,0.158248612
2006/8/18,1302.3,0.371489349
2006/8/21,1297.52,-0.367042924
2006/8/22,1298.82,0.100191134
2006/8/23,1292.99,-0.448868973
2006/8/24,1296.06,0.237434164
2006/8/25,1295.09,-0.074842214
2006/8/28,1301.79,0.517338563
2006/8/29,1304.28,0.19127509
2006/8/30,1304.27,-0.000766707
2006/8/31,1303.82,-0.034502059
2006/9/1,1311.01,0.551456489
2006/9/5,1313.25,0.170860634
2006/9/6,1300.26,-0.989149058
2006/9/7,1294.02,-0.479904019
2006/9/8,1298.92,0.378664936
2006/9/11,1299.54,0.047731962
2006/9/12,1313.11,1.044215646
2006/9/13,1318.07,0.377729208
2006/9/14,1316.28,-0.135804623
2006/9/15,1319.87,0.272738323
2006/9/18,1321.18,0.099252199
2006/9/19,1318.31,-0.217230052
2006/9/20,1325.18,0.521121739
2006/9/21,1318.03,-0.539549344
2006/9/22,1314.78,-0.246580123
2006/9/25,1326.37,0.881516299
2006/9/26,1336.34,0.751675626
2006/9/27,1336.59,0.018707814
2006/9/28,1339.15,0.191532183
2006/9/29,1335.85,-0.246424971
2006/10/2,1331.32,-0.33910993
2006/10/3,1334.11,0.209566445
2006/10/4,1350.22,1.207546604
2006/10/5,1353.22,0.222186014
2006/10/6,1349.58,-0.268988043
2006/10/9,1350.66,0.080024897
2006/10/10,1353.42,0.204344543
2006/10/11,1349.95,-0.256387522
2006/10/12,1362.83,0.954109411
2006/10/13,1365.62,0.204721058
2006/10/16,1369.06,0.251900236
2006/10/17,1364.05,-0.365944517
2006/10/18,1365.96,0.140024193
2006/10/19,1366.96,0.073208586
2006/10/20,1368.6,0.119974249
2006/10/23,1377.02,0.61522724
2006/10/24,1377.38,0.026143411
2006/10/25,1382.23,0.352117789
2006/10/26,1389.09,0.496299458
2006/10/27,1377.34,-0.845877517
2006/10/30,1377.93,0.042836191
2006/10/31,1377.94,0.000725726
2006/11/1,1367.81,-0.735155377
2006/11/2,1367.34,-0.034361498
2006/11/3,1364.3,-0.222329486
2006/11/6,1379.78,1.134647805
2006/11/7,1382.84,0.221774486
2006/11/8,1385.72,0.208267045
2006/11/9,1378.33,-0.53329677
2006/11/10,1380.9,0.186457525
2006/11/13,1384.42,0.254906221
2006/11/14,1393.22,0.635645252
2006/11/15,1396.57,0.24045018
2006/11/16,1399.76,0.228416764
2006/11/17,1401.2,0.102874779
2006/11/20,1400.5,-0.04995718
2006/11/21,1402.81,0.164941092
2006/11/22,1406.09,0.233816411
2006/11/24,1400.95,-0.365552703
2006/11/27,1381.9,-1.35979157
2006/11/28,1386.72,0.348795137
2006/11/29,1399.48,0.920156917
2006/11/30,1400.63,0.082173379
2006/12/1,1396.71,-0.279874057
2006/12/4,1409.12,0.888516585
2006/12/5,1414.76,0.400249801
2006/12/6,1412.9,-0.131471062
2006/12/7,1407.29,-0.397055701
2006/12/8,1409.84,0.181199326
2006/12/11,1413.04,0.226976111
2006/12/12,1411.56,-0.104738719
2006/12/13,1413.21,0.116891949
2006/12/14,1425.49,0.868943752
2006/12/15,1427.09,0.112242106
2006/12/18,1422.48,-0.323034987
2006/12/19,1425.55,0.215820258
2006/12/20,1423.53,-0.141699695
2006/12/21,1418.3,-0.367396542
2006/12/22,1410.77,-0.530917295
2006/12/26,1416.9,0.434514485
2006/12/27,1426.84,0.701531512
2006/12/28,1424.73,-0.14787923
2006/12/29,1418.3,-0.451313582
2007/1/3,1416.6,-0.119861806
2007/1/4,1418.34,0.12282931
2007/1/5,1409.71,-0.608457775
2007/1/8,1412.84,0.222031482
2007/1/9,1412.11,-0.051668979
2007/1/10,1414.85,0.194035875
2007/1/11,1423.83,0.634696258
2007/1/12,1430.73,0.484608415
2007/1/16,1431.9,0.081776436
2007/1/17,1430.62,-0.089391717
2007/1/18,1426.37,-0.297073996
2007/1/19,1430.5,0.289546191
2007/1/22,1422.96,-0.527088431
2007/1/23,1427.99,0.353488503
2007/1/24,1440.13,0.850146009
2007/1/25,1423.9,-1.126981592
2007/1/26,1422.18,-0.120795
2007/1/29,1420.62,-0.109690756
2007/1/30,1428.82,0.577212766
2007/1/31,1438.24,0.659285284
2007/2/1,1445.94,0.535376571
2007/2/2,1448.39,0.169439949
2007/2/5,1446.99,-0.096659049
2007/2/6,1448,0.069800068
2007/2/7,1450.02,0.139502762
2007/2/8,1448.31,-0.117929408
2007/2/9,1438.06,-0.707721413
2007/2/12,1433.37,-0.326133819
2007/2/13,1444.26,0.759748006
2007/2/14,1455.3,0.764405301
2007/2/15,1456.81,0.103758675
2007/2/16,1455.54,-0.087176777
2007/2/20,1459.68,0.284430521
2007/2/21,1457.63,-0.140441741
2007/2/22,1456.38,-0.085755644
2007/2/23,1451.19,-0.356363037
2007/2/26,1449.38,-0.124725226
2007/2/27,1399.04,-3.473209234
2007/2/28,1406.82,0.556095608
2007/3/1,1403.17,-0.259450392
2007/3/2,1387.17,-1.140275234
2007/3/5,1374.12,-0.94076429
2007/3/6,1395.41,1.549355224
2007/3/7,1391.97,-0.246522527
2007/3/8,1401.89,0.712659037
2007/3/9,1402.85,0.068478982
2007/3/12,1406.6,0.26731297
2007/3/13,1377.95,-2.03682639
2007/3/14,1387.17,0.66910991
2007/3/15,1392.28,0.368375902
2007/3/16,1386.95,-0.382825294
2007/3/19,1402.06,1.089440859
2007/3/20,1410.94,0.633353779
2007/3/21,1435.04,1.708081137
2007/3/22,1434.54,-0.034842234
2007/3/23,1436.11,0.109442748
2007/3/26,1437.5,0.096789243
2007/3/27,1428.61,-0.618434783
2007/3/28,1417.23,-0.796578492
2007/3/29,1422.53,0.373968939
2007/3/30,1420.86,-0.11739647
2007/4/2,1424.55,0.259701871
2007/4/3,1437.77,0.928012355
2007/4/4,1439.37,0.111283446
2007/4/5,1443.76,0.304994546
2007/4/9,1444.61,0.058874051
2007/4/10,1448.39,0.261662317
2007/4/11,1438.87,-0.657281533
2007/4/12,1447.8,0.620625908
2007/4/13,1452.85,0.348805084
2007/4/16,1468.47,1.075128196
2007/4/17,1471.48,0.204975246
2007/4/18,1472.5,0.069317966
2007/4/19,1470.73,-0.120203735
2007/4/20,1484.35,0.926070727
2007/4/23,1480.93,-0.23040388
2007/4/24,1480.41,-0.035113071
2007/4/25,1495.42,1.013908309
2007/4/26,1494.25,-0.078238889
2007/4/27,1494.07,-0.012046177
2007/4/30,1482.37,-0.783095839
2007/5/1,1486.3,0.265115997
2007/5/2,1495.92,0.647244836
2007/5/3,1502.39,0.43250976
